index,include,title,abstract,first_author,year,journal,doi,pubmed_id,authors,pubmed_type,publication_types,mesh,webofscience_id,central_id,openalex_id,title_length,title_word_count,title_sentence_count,abstract_length,abstract_word_count,abstract_sentence_count,language_title,language_abstract
963,false,antipsychotic use pregnancy best treatment option,rapid emergence new antipsychotic medication increase fertility rate among woman psychotic disorder contribute grow clinical importance treatment pregnant woman psychotic illness treatment patient population must always take consideration effect treatment fetus regard high risk decompensation pregnancy postpartum continuous antipsychotic medication need use minimum effective dose use highpotency agent appear preferable firstline management data regard use atypical agent clozapine pregnancy guideline treat pregnant woman psychosis vary little nonpregnant patient clinician must always carefully weigh risk benefit patient individual basis,Trixler M,1997,Drug Saf,https://doi.org/10.2165/00002018-199716060-00006,9241494,Trixler M; Tényi T,article,D016428: Journal Article; D016454: Review,D014150: Antipsychotic Agents; D001519: Behavior; D001942: Breast Feeding; D003024: Clozapine; D005260: Female; D005333: Fetus; D006801: Humans; D049590: Postpartum Period; D011247: Pregnancy; D011248: Pregnancy Complications; D011618: Psychotic Disorders; D018570: Risk Assessment,,,https://openalex.org/W2028880005,67,11,1,908,143,6,en,en
964,false,doubleblind comparative study clozapine versus chlorpromazine chinese patient treatmentrefractory schizophrenia,clozapine show superior effectiveness compare classic neuroleptic treat refractory schizophrenia caucasian efficacy safety chinese adequately studied forty chinese schizophrenic patient recruit week doubleblind comparative trial twentyone patient randomly assign clozapine treatment chlorpromazine treatment average dose mgday clozapine chlorpromazine respectively result show six clozapinetreated patient improvement brief psychiatric rating scale score classify responder whereas none chlorpromazinetreated patient classify responder degree improvement positive symptom negative symptom brief psychiatric rating scale score clozapine group inversely correlate severity negative symptom entry trial two clozapinetreated patient withdraw study one leukopenia nausea vomit hypotension chlorpromazine treatment prematurely discontinue two patient jaundice sedation one severe weight loss kg rate moderatetosevere sialorrhea high clozapinetreated patient two clozapinetreated patient two chlorpromazinetreated patient show significant improvement previously exist tardive dyskinesia one chlorpromazinetreated patient exhibit aggravation tardive dyskinesia result study indicate clozapine treatment might advantage chlorpromazine chinese schizophrenic patient refractory typical neuroleptic treatment,Hong CJ,1997,Int Clin Psychopharmacol,https://doi.org/10.1097/00004850-199705000-00001,9248867,Hong CJ; Chen JY; Chiu HJ; Sim CB,article,"D016430: Clinical Trial; D003160: Comparative Study; D016428: Journal Article; D016449: Randomized Controlled Trial; D013485: Research Support, Non-U.S. Gov't",D000328: Adult; D014150: Antipsychotic Agents; D002746: Chlorpromazine; D003024: Clozapine; D004311: Double-Blind Method; D004351: Drug Resistance; D005260: Female; D006801: Humans; D008297: Male; D011569: Psychiatric Status Rating Scales; D012559: Schizophrenia; D012565: Schizophrenic Psychology,,,https://openalex.org/W1988897630,127,14,1,1820,279,11,en,en
965,false,methylene blue adjuvant therapy schizophrenia,grow interest role nitric oxide pathway idiopathic psychotic disorder schizophrenia preliminary study examine therapeutic efficacy methylene blue mb downstream inhibitor one nos action administer orally adjuvant conventional neuroleptic medication specifically mb block nos activation soluble guanylyl cyclase mb previously report therapeutic effect treatment psychosis mania preclinical data also suggest mb might possess antipsychotic potential participant current study eight patient schizophrenia incomplete response conventional antipsychotic evidence brief psychiatric rating scale bprs total score patient complete week openlabel study week week one final week design measure treatment efficacy bprs schedule assessment negative symptom clinical global improvement scale administer weekly final score outcome measure item base consensus least two trained raters present rating interview statistically significant albeit modest decrease severity psychopathology observe subject take mb psychopathology significantly worsen mb discontinue result suggest need study mb perhaps nodependent guanylyl cyclaseinhibiting medication,Deutsch SI,1997,Clin Neuropharmacol,https://doi.org/10.1097/00002826-199708000-00008,9260734,Deutsch SI; Rosse RB; Schwartz BL; Fay-McCarthy M; Rosenberg PB; Fearing K,article,D016430: Clinical Trial; D016428: Journal Article,D000328: Adult; D004791: Enzyme Inhibitors; D006162: Guanylate Cyclase; D006801: Humans; D008297: Male; D008751: Methylene Blue; D008875: Middle Aged; D009569: Nitric Oxide; D011569: Psychiatric Status Rating Scales; D012559: Schizophrenia; D012565: Schizophrenic Psychology,,,https://openalex.org/W2050431276,48,6,1,1547,266,11,en,en
966,false,quality life response negative symptom schizophrenia haloperidol atypical antipsychotic remoxipride canadian remoxipride group,large multicenter doubleblind study effect haloperidol atypical antipsychotic remoxipride improvement negative symptom schizophrenia quality life also assess use modified version sickness impact profile sip compare previous study study longer duration week dose comparator haloperidol much low end study compare baseline treatment group report comparable improvement negative symptom define protocol least improvement similarly group show comparable change global multidimensional selfassessments quality life subfactors modified version sip similar group except subfactor relate alertness behavior possibly reflect remoxiprides lack sedate property compare haloperidol study present approach inclusion quality life outcome measure design clinical trial new antipsychotic medication,Awad AG,1997,J Psychiatry Neurosci,,9262046,Awad AG; Lapierre YD; Angus C; Rylander A,article,D016430: Clinical Trial; D003160: Comparative Study; D016428: Journal Article; D016448: Multicenter Study; D016449: Randomized Controlled Trial,D000293: Adolescent; D000328: Adult; D000368: Aged; D014150: Antipsychotic Agents; D004311: Double-Blind Method; D005260: Female; D006220: Haloperidol; D006801: Humans; D008297: Male; D008875: Middle Aged; D011788: Quality of Life; D017330: Remoxipride; D012559: Schizophrenia,,,https://openalex.org/W2234813253,157,23,2,1099,191,6,en,en
967,false,lack allelic association tc polymorphism serotonin receptor type gene schizophrenia chinese,recent study report association tc polymorphism serotonin receptor type gene hta schizophrenia addition association detect tc polymorphism hta receptor gene drug response clozapine treatment schizophrenic patient study suggest important role hta gene schizophrenia study possible involvement hta gene pathogenesis schizophrenia casecontrol association study carry chinese population taiwan significant difference genotype distribution allele frequency homozygosity detect schizophrenic patient n nonpsychiatric control n subject divide subgroup accord sex still difference allele frequency genotype distribution note patient control data support allelic association tc polymorphism hta receptor gene schizophrenia chinese population,Chen CH,1997,Psychiatr Genet,https://doi.org/10.1097/00041444-199700710-00005,9264136,Chen CH; Lee YR; Wei FC; Koong FJ; Hwu HG; Hsiao KJ,article,D016428: Journal Article,"D000483: Alleles; D044466: Asian People; D002681: China; D004198: Disease Susceptibility; D005006: Ethnicity; D005260: Female; D005787: Gene Frequency; D005838: Genotype; D006801: Humans; D008297: Male; D008875: Middle Aged; D044402: Receptor, Serotonin, 5-HT2A; D011985: Receptors, Serotonin; D012559: Schizophrenia; D013624: Taiwan",,,https://openalex.org/W1999124413,119,17,1,1066,171,7,en,en
968,false,dose antipsychotic medication olanzapine,olanzapine new antipsychotic agent serotonindopamine antagonism action efficacy treat overall psychopathology acute schizophrenia measure bprs total score demonstrate mgday versus placebo dos mgday range olanzapine comparable superior haloperidol superior efficacy negative depressive symptom show comparison haloperidol olanzapine favorable acute tardive extrapyramidal symptom profile relative haloperidol cause substantially less elevation serum prolactin doserelated weight gain asymptomatic mild transaminase elevation occur olanzapinetreated patient,Nemeroff CB,1997,J Clin Psychiatry,,9265916,Nemeroff CB,article,D003160: Comparative Study; D016428: Journal Article; D017418: Meta-Analysis,"D017109: Akathisia, Drug-Induced; D014150: Antipsychotic Agents; D001480: Basal Ganglia Diseases; D001569: Benzodiazepines; D004305: Dose-Response Relationship, Drug; D004311: Double-Blind Method; D004334: Drug Administration Schedule; D006220: Haloperidol; D006801: Humans; D008297: Male; D000077152: Olanzapine; D010890: Pirenzepine; D011388: Prolactin; D011569: Psychiatric Status Rating Scales; D016032: Randomized Controlled Trials as Topic; D012559: Schizophrenia; D012565: Schizophrenic Psychology",,,https://openalex.org/W149137007,47,6,1,689,99,5,en,en
969,false,multiple fixed dos seroquel quetiapine patient acute exacerbation schizophrenia comparison haloperidol placebo,five fixed dos atypical antipsychotic seroquel quetiapine evaluate delineate doseresponse relationship measure change baseline brief psychiatric rating scale bprs clinical global impression cgi modify scale assessment negative symptom sans summary score compare efficacy tolerability opposite placebo haloperidol three hundred sixtyone patient north american center enter doubleblind placebocontrolled trial acute exacerbation chronic schizophrenia dsmiiir patient complete singleblind placebo washout phase randomize doubleblind treatment quetiapine mg daily haloperidol mg daily placebo evaluated weekly week end point significant difference p analysis covariance adjusted mean change baseline identify four high dos quetiapine placebo bprs total bprs positivesymptom cluster cgi severity illness item score quetiapine mg placebo sans summary score difference quetiapine haloperidol significant doseresponse modeling show significant linear quadratic function quetiapine dose primary efficacy variable notably significant safety concern identify dose increase quetiapine different placebo across dose range study regard incidence extrapyramidal symptom change prolactin concentration quetiapine well tolerate clinically effective treatment schizophrenia superior placebo comparable haloperidol reduce positive symptom dos range mgday reduce negative symptom dose mgday,Arvanitis LA,1997,Biol Psychiatry,https://doi.org/10.1016/s0006-3223(97)00190-x,9270900,Arvanitis LA; Miller BG,article,"D016430: Clinical Trial; D003160: Comparative Study; D016428: Journal Article; D016448: Multicenter Study; D016449: Randomized Controlled Trial; D013485: Research Support, Non-U.S. Gov't","D000208: Acute Disease; D000293: Adolescent; D000328: Adult; D000368: Aged; D014150: Antipsychotic Agents; D003987: Dibenzothiazepines; D004305: Dose-Response Relationship, Drug; D004311: Double-Blind Method; D005260: Female; D006220: Haloperidol; D006801: Humans; D008297: Male; D008875: Middle Aged; D011569: Psychiatric Status Rating Scales; D000069348: Quetiapine Fumarate; D012559: Schizophrenia; D012565: Schizophrenic Psychology",,,https://openalex.org/W2060802427,143,24,1,1858,313,10,en,en
970,false,influence clozapine treatment plasma granulocyte colonystimulating gcsf level,antipsychotic drug clozapine frequently induce transient increase white blood cell count find sensitive nonspecific predictor subsequent lifethreatening agranulocytosis granulocyte colonystimulating factor gcsf endogenous hematopoietic growth factor play pivotal role granulopoiesis addition gcsf successfully use treat clozapineinduced agranulocytosis perform longitudinal investigation plasma level gcsf schizophrenic patient six week clozapine treatment clozapine transiently increase plasma gcsf level subject study effect prominent end second week treatment increase gcsf level accompany increased granulocyte monocyte count increase rectal temperature increase plasma level cytokine cytokine receptor result present suggest gcsf involve clozapineinduced increase granulocyte count see early treatment like granulocytosis granulocytopenia know occur conjunction increased systemic gcsf level therefore hypothesize persistent increase along decline white cell count follow early spike clozapine treatment might predict occurrence agranulocytosis,Pollmächer T,1997,Pharmacopsychiatry,https://doi.org/10.1055/s-2007-979495,9271776,Pollmächer T; Fenzel T; Mullington J; Hinze-Selch D,article,D016430: Clinical Trial; D003160: Comparative Study; D016428: Journal Article,D000328: Adult; D014150: Antipsychotic Agents; D001831: Body Temperature; D003024: Clozapine; D016207: Cytokines; D016179: Granulocyte Colony-Stimulating Factor; D006801: Humans; D007958: Leukocyte Count; D008137: Longitudinal Studies; D008297: Male; D012559: Schizophrenia,,,https://openalex.org/W2036621878,92,13,1,1366,205,10,en,en
971,false,clozapine withdrawal serotonergic dopaminergic mechanism,baldessarini et alnote several case report rapid relapse abrupt withdrawal clozapine therapy mention case suggest mechanism could include following rapid elimination clozapine brain enhance release dopamine brain stimulation dopamine ddopamine receptor may become supersensitive upregulated prolonged blockade clozapine therapy suggest basis thioridazine therapy might effective risperidone haloperidol treat clozapine withdrawalinduced relapse thioridazine ability block dreceptors administer dos similar clozapine carry randomized year trial compare clozapine typical neuroleptic drug usually haloperidol recent onset schizophrenic patient minimal positive symptom prior treatment neuroleptic,Meltzer HY,1997,Arch Gen Psychiatry,https://doi.org/10.1001/archpsyc.1997.01830200094013,9283512,Meltzer HY,article,D016430: Clinical Trial; D016420: Comment; D016422: Letter; D016449: Randomized Controlled Trial,"D003024: Clozapine; D004298: Dopamine; D006801: Humans; D011954: Receptors, Dopamine; D011985: Receptors, Serotonin; D012008: Recurrence; D012559: Schizophrenia; D012701: Serotonin; D013375: Substance Withdrawal Syndrome",,,https://openalex.org/W2081525292,62,8,1,1013,184,4,en,en
972,false,time clozapine response standardized trial,author seek determine time clozapine response treatmentrefractory patient schizophreniaantipsychotic response clozapine trial examine treatmentrefractory schizophrenic inpatient subject treat clozapine least month regardless response status accord standardized increase dose protocol behavioral change measure monthly assessment brief psychiatric rating scalethirtyfour subject meet clinical response criterion end trial response achieve mean dose mgday sd dose respond patient mgday less mean time response day sd range take average day sd subject reach dose clozapine response achieve dose reach average response time day sd range subject respond meet criterion within week clozapine dose escalation late response find remain subject despite mean followup period week sd study patient respond clozapine within week change dose thus appear little clinical gain prolong exposure clozapine beyond week particular dose response see,Conley RR,1997,Am J Psychiatry,https://doi.org/10.1176/ajp.154.9.1243,9286183,Conley RR; Carpenter WT; Tamminga CA,article,"D016430: Clinical Trial; D016428: Journal Article; D013487: Research Support, U.S. Gov't, P.H.S.","D000328: Adult; D014150: Antipsychotic Agents; D003024: Clozapine; D004305: Dose-Response Relationship, Drug; D004334: Drug Administration Schedule; D005260: Female; D005500: Follow-Up Studies; D006801: Humans; D008297: Male; D008875: Middle Aged; D011446: Prospective Studies; D011569: Psychiatric Status Rating Scales; D012559: Schizophrenia; D012565: Schizophrenic Psychology; D013997: Time Factors; D016896: Treatment Outcome",,,https://openalex.org/W2273674479,50,8,1,1403,269,11,en,en
974,true,comparison clozapine haloperidol hospitalized patient refractory schizophrenia,clozapine relatively expensive antipsychotic drug widely use treat patient refractory schizophrenia low incidence extrapyramidal side effect may cause agranulocytosis longterm assessment effect symptom social functioning use cost health carewe conduct randomized oneyear doubleblind comparative study clozapine patient haloperidol patient veteran affair medical center participant refractory schizophrenia hospitalize disease day previous year patient receive casemanagement socialrehabilitation service clinically indicatedin clozapine group patient percent continue assigned treatment entire year compare percent patient haloperidol group p judged accord positive negative syndrome scale schizophrenia patient clozapine group percent lower symptom level haloperidol group followup evaluation mean score v p difference qualityoflife scale significant intentiontotreat analysis significant among patient cross treatment p oneyear period patient assign clozapine mean day hospitalization psychiatric reason patient assign haloperidol vs day p use outpatient service vs unit service p total per caput cost society high clozapine group haloperidol group p per caput cost antipsychotic drug clozapine group haloperidol group p patient assign clozapine less tardive dyskinesia extrapyramidal side effect agranulocytosis develop three patient clozapine group recover fullyfor patient refractory schizophrenia high level hospital use clozapine somewhat effective haloperidol side effect similar overall cost,Rosenheck R,1997,N Engl J Med,https://doi.org/10.1056/nejm199709183371202,9295240,Rosenheck R; Cramer J; Xu W; Thomas J; Henderson W; Frisman L; Fye C; Charney D,article,"D016430: Clinical Trial; D003160: Comparative Study; D016428: Journal Article; D016448: Multicenter Study; D016449: Randomized Controlled Trial; D013486: Research Support, U.S. Gov't, Non-P.H.S.",D000328: Adult; D014150: Antipsychotic Agents; D003024: Clozapine; D003365: Costs and Cost Analysis; D018592: Cross-Over Studies; D004311: Double-Blind Method; D005260: Female; D006220: Haloperidol; D006760: Hospitalization; D006801: Humans; D007902: Length of Stay; D008297: Male; D010349: Patient Compliance; D011788: Quality of Life; D012559: Schizophrenia,,,https://openalex.org/W2329708303,96,12,1,2256,392,12,en,en
975,true,doubleblind comparison olanzapine versus risperidone treatment schizophrenia psychotic disorder,olanzapine risperidone secondgeneration antipsychotic agent represent two different pharmacologic strategy although share vitro property differ virtue chemical structure spectrum receptor bind affinity animal neuropharmacology pharmacokinetics vivo neuroimaging profile base difference hypothesize two compound would show distinct safety andor efficacy characteristic test hypothesis international multicenter doubleblind parallelgroup week prospective study conduct patient meet dsmiv criterion schizophrenia schizophreniform disorder schizoaffective disorder result study indicate olanzapine risperidone safe effective management psychotic symptom however olanzapine demonstrate significantly great efficacy negative symptom scale assessment negative symptom summary score well overall response rate decrease positive negative syndrome scale total score furthermore statistically significantly great proportion olanzapinetreated risperidonetreated patient maintain response week base kaplanmeier survival curve incidence extrapyramidal side effect hyperprolactinemia sexual dysfunction statistically significantly low olanzapinetreated risperidonetreated patient addition statistically significantly adverse event report olanzapinetreated patient risperidonetreated counterpart thus differential preclinical profile two drug also evident controlled clinical investigation olanzapine seem riskversusbenefit advantage,Tran PV,1997,J Clin Psychopharmacol,https://doi.org/10.1097/00004714-199710000-00010,9315992,Tran PV; Hamilton SH; Kuntz AJ; Potvin JH; Andersen SW; Beasley C; Tollefson GD,article,D016430: Clinical Trial; D003160: Comparative Study; D016428: Journal Article; D016448: Multicenter Study; D016449: Randomized Controlled Trial,"D000328: Adult; D014150: Antipsychotic Agents; D001569: Benzodiazepines; D004311: Double-Blind Method; D004409: Dyskinesia, Drug-Induced; D005260: Female; D006801: Humans; D008297: Male; D008875: Middle Aged; D009460: Neurologic Examination; D000077152: Olanzapine; D010890: Pirenzepine; D011446: Prospective Studies; D011569: Psychiatric Status Rating Scales; D011618: Psychotic Disorders; D011788: Quality of Life; D018967: Risperidone; D012559: Schizophrenia; D016896: Treatment Outcome",,,https://openalex.org/W1983133139,120,15,1,1819,265,11,en,en
976,false,effect risperidone polydipsia chronic schizophrenia patient,kern robert phd marshall barringer md kuehnel timothy g phd mintz jim phd hayden jeffrey l ba robertson mary jane green michael f phd author information,Kern RS,1997,J Clin Psychopharmacol,https://doi.org/10.1097/00004714-199710000-00021,9316001,Kern RS; Marshall BD; Kuehnel TG; Mintz J; Hayden JL; Robertson MJ; Green MF,article,"D002363: Case Reports; D016430: Clinical Trial; D003160: Comparative Study; D016422: Letter; D016449: Randomized Controlled Trial; D013485: Research Support, Non-U.S. Gov't; D013487: Research Support, U.S. Gov't, P.H.S.",D000328: Adult; D014150: Antipsychotic Agents; D001521: Behavior Therapy; D002908: Chronic Disease; D003131: Combined Modality Therapy; D004311: Double-Blind Method; D004326: Drinking; D006220: Haloperidol; D006801: Humans; D008297: Male; D018967: Risperidone; D012559: Schizophrenia; D012565: Schizophrenic Psychology; D016896: Treatment Outcome; D014869: Water Intoxication,,,https://openalex.org/W2323774273,70,9,1,177,42,1,en,sv
977,false,weight gain risperidone,medical development brecher safety assessment geller janssen washington cross titusville new jersey,Brecher M,1997,J Clin Psychopharmacol,https://doi.org/10.1097/00004714-199710000-00022,9316002,Brecher M; Geller W,article,D016420: Comment; D016422: Letter,D014150: Antipsychotic Agents; D006801: Humans; D018967: Risperidone; D015430: Weight Gain,,,https://openalex.org/W2315850317,28,4,1,124,22,1,en,en
978,false,vivo immunomodulatory effect clozapine schizophrenia,recently report schizophrenia accompany immuneinflammatory response characterize increased secretion interleukin il soluble il receptor sil low plasma level cc clara cell protein endogenous anticytokine show clozapine atypical antipsychotic drug may increase plasma level silr proinflammatory cytokine study carry order examine serum il ilr cc ilr antagonist ilra transferrin receptor tfr scd antigen treatment clozapine schizophrenic subject versus normal control schizophrenic patient show significantly high plasma ilr ilra low plasma cc normal control treatment clozapine significantly increase plasma scd il cc ilra concentration clozapineinduced increment plasma il cc appear first week treatment whereas increase plasma scd ilra appear week clozapine appear complex vivo immunomodulatory effect,Maes M,1997,Schizophr Res,https://doi.org/10.1016/s0920-9964(97)00057-1,9323354,Maes M; Bosmans E; Kenis G; De Jong R; Smith RS; Meltzer HY,article,"D003160: Comparative Study; D016428: Journal Article; D013485: Research Support, Non-U.S. Gov't; D013487: Research Support, U.S. Gov't, P.H.S.","D000328: Adult; D014150: Antipsychotic Agents; D016827: CD8 Antigens; D003024: Clozapine; D005260: Female; D006801: Humans; D015850: Interleukin-6; D008297: Male; D008565: Membrane Proteins; D015213: Neuroimmunomodulation; D017472: Receptors, Interleukin-1; D015375: Receptors, Interleukin-2; D019947: Receptors, Interleukin-6; D011990: Receptors, Transferrin; D012559: Schizophrenia",,,https://openalex.org/W2094339928,62,8,1,1122,187,7,en,en
979,false,clozapine blunts nmethyldaspartate antagonistinduced psychosis study ketamine,several line evidence suggest glutamatergic nmethyldaspartate nmda receptor involve antipsychotic efficacy atypical antipsychotic agent clozapine clinical data interaction clozapine mechanism action nmda receptor function lack secondary paucity pharmacologic probe nmda system utilize doubleblind placebocontrolled infusion paradigm subanesthetic dos nmda antagonist ketamine test hypothesis clozapine would blunt ketamineinduced psychotic symptom schizophrenic patient ten schizophrenic patient underwent ketamine infusion antipsychotic drug free also treatment clozapine antipsychotic drugfree patient experience increase rating positive negative symptom clozapine treatment significantly blunt ketamineinduced increase positive symptom data suggest nmda receptor function may involve unique antipsychotic efficacy clozapine,Malhotra AK,1997,Biol Psychiatry,https://doi.org/10.1016/s0006-3223(96)00546-x,9325559,Malhotra AK; Adler CM; Kennison SD; Elman I; Pickar D; Breier A,article,D016430: Clinical Trial; D016428: Journal Article; D016449: Randomized Controlled Trial,"D000328: Adult; D014150: Antipsychotic Agents; D003024: Clozapine; D004311: Double-Blind Method; D018691: Excitatory Amino Acid Antagonists; D005260: Female; D006801: Humans; D007649: Ketamine; D008297: Male; D011569: Psychiatric Status Rating Scales; D016194: Receptors, N-Methyl-D-Aspartate; D012559: Schizophrenia; D016896: Treatment Outcome",,,https://openalex.org/W1972253384,89,10,1,1044,147,7,en,en
980,false,dopamine receptor occupancy crossover comparison risperidone clozapine therapy schizophrenic patient,atypical antipsychotic agent clozapine risperidone similar pharmacological profile ddopamine receptor affinity serotoninantagonismdespite similarity clinical profile drug quite different instance risperidone produce dosedependent extrapyramidal side effect whereas clozapine notmoreover may difference antipsychotic efficacy drug n treatmentresistant patient one possibility difference clinical profile drug produce different level dreceptor occupancy previous estimate dreceptor occupancy atypical agent examine different individual account interindividual variation therefore conduct doubleblind randomize crossover sodium iodide ibenzamidesingle photon emission compute tomographic study schizophrenic patient treat fixed dos clozapine risperidone investigate degree dreceptor occupancy drug date,Su TP,1997,Arch Gen Psychiatry,https://doi.org/10.1001/archpsyc.1997.01830220102017,9337781,Su TP; Malhotra AK; Hadd K; Breier A; Pickar D,article,D016422: Letter,"D000328: Adult; D001549: Benzamides; D003024: Clozapine; D006801: Humans; D007457: Iodine Radioisotopes; D008297: Male; D008875: Middle Aged; D011569: Psychiatric Status Rating Scales; D011759: Pyrrolidines; D017448: Receptors, Dopamine D2; D018967: Risperidone; D012559: Schizophrenia",,,https://openalex.org/W2165928259,118,16,1,1157,225,5,en,en
981,false,mortality current former user clozapine,dioxin tetrachlorodibenzoparadioxin tcdd powerful carcinogen experimental animal whereas evidence human limit examine cancer mortality among resident seveso italy highly contaminate industrial accident area divide zone decrease exposure dioxin high b low r low population surrounding noncontaminated area use reference group zone small personyears zone saw moderate increase mortality digestive cancer among woman relative risk rr confidence interval ci zone b also saw excess digestive site personyears year accident woman increase mortality stomach cancer rr ci men increase mortality rectal cancer rr ci hematologic neoplasm increase high risk see zone b leukemia men rr ci multiple myeloma woman rr ci hodgkins disease gender rr ci men rr ci woman soft tissue sarcoma elevate among zone r male personyears rr ci find increase allcancer mortality major specific site example respiratory among male breast among female specific excesses observe explain bias confounding association dioxin exposure plausible followup continue,Walker AM,1997,Epidemiology,https://doi.org/10.1097/00001648-199710000-00010,9345668,Walker AM; Lanza LL; Arellano F; Rothman KJ,article,"D016428: Journal Article; D013485: Research Support, Non-U.S. Gov't","D000293: Adolescent; D000328: Adult; D017677: Age Distribution; D000368: Aged; D000369: Aged, 80 and over; D014150: Antipsychotic Agents; D002318: Cardiovascular Diseases; D002423: Cause of Death; D002648: Child; D003024: Clozapine; D015331: Cohort Studies; D016001: Confidence Intervals; D003430: Cross-Sectional Studies; D016208: Databases, Factual; D005260: Female; D006801: Humans; D008297: Male; D008875: Middle Aged; D016017: Odds Ratio; D011358: Product Surveillance, Postmarketing; D012042: Registries; D012140: Respiratory Tract Diseases; D018570: Risk Assessment; D012559: Schizophrenia; D013405: Suicide; D013997: Time Factors; D014481: United States; D000092864: Suicide Prevention",,,https://openalex.org/W2092065606,50,8,1,1653,349,13,en,en
982,false,effect clozapine plasma catecholamine relation treatment response schizophrenia withinsubject comparison haloperidol,conduct withinsubject comparison effect clozapine haloperidol plasma level neurotransmitter metabolite related change specific plasma neurochemical clozapine response subject inpatient schizophrenia schzoaffective disorder refractory haloperidol least one typical antipsychotic medication subject underwent following order week fix flexible dose haloperidol trial follow week medicationfree phase week clozapine trial plasma level norepinephrine ne homovanillic acid hva methoxyhydroxyphenylglycol mhpg objective clinical rating total positive negative depressive symptom obtain end phase expect find substantial increase plasma ne clozapine haloperidol however increase ne associate improvement total positive symptomatology evidence association improvement negative symptom increase hva clozapine well diminish hva medicationfree phase implication data understand mechanism action clozapine discuss american college neuropsyphopharmacology,Brown AS,1997,Neuropsychopharmacology,https://doi.org/10.1016/s0893-133x(97)00073-0,9348547,Brown AS; Gewirtz G; Harkavy-Friedman J; Cooper T; Brébion G; Amador XF; Malaspina D; Gorman JM,article,"D016430: Clinical Trial; D003160: Comparative Study; D018848: Controlled Clinical Trial; D016428: Journal Article; D013485: Research Support, Non-U.S. Gov't; D013487: Research Support, U.S. Gov't, P.H.S.",D000368: Aged; D000704: Analysis of Variance; D014150: Antipsychotic Agents; D003024: Clozapine; D006220: Haloperidol; D006719: Homovanillic Acid; D006801: Humans; D006854: Hydrocortisone; D008734: Methoxyhydroxyphenylglycol; D008875: Middle Aged; D009638: Norepinephrine; D011388: Prolactin; D011618: Psychotic Disorders; D012559: Schizophrenia,,,https://openalex.org/W2017439001,143,19,1,1321,217,9,en,en
983,false,comparison quetiapine chlorpromazine treatment schizophrenia,week doubleblind randomize multicentre parallelgroup study conduct compare efficacy quetiapine seroquel n chlorpromazine n hospitalized patient acute exacerbation subchronic chronic schizophrenia schizophreniform disorder tolerabilities two treatment also compare mean daily dos quetiapine chlorpromazine end study mg mg respectively treatment effective treatment positive negative symptom trend towards superior efficacy quetiapine quetiapine group low incidence adverse event chlorpromazine group low incidence treatmentemergent extrapyramidal symptom quetiapine associate sustained increase serum prolactin clinical data support preclinical profile quetiapine atypical antipsychotic agent,Peuskens J,1997,Acta Psychiatr Scand,https://doi.org/10.1111/j.1600-0447.1997.tb10162.x,9350955,Peuskens J; Link CG,article,"D016430: Clinical Trial; D003160: Comparative Study; D016428: Journal Article; D016448: Multicenter Study; D016449: Randomized Controlled Trial; D013485: Research Support, Non-U.S. Gov't",D000328: Adult; D014150: Antipsychotic Agents; D001480: Basal Ganglia Diseases; D002746: Chlorpromazine; D003987: Dibenzothiazepines; D004311: Double-Blind Method; D005260: Female; D006801: Humans; D008297: Male; D008875: Middle Aged; D000069348: Quetiapine Fumarate; D012559: Schizophrenia; D012720: Severity of Illness Index; D015430: Weight Gain,,,https://openalex.org/W2119369900,79,11,1,949,155,7,en,en
984,false,assessment treatment selection revolve door inpatient schizophrenia,goal goal study determine cause pattern relapse cohort revolve door schizophrenia inpatient assess feasibility start new psychopharmacologic intervention discharge either depot therapy atypical antipsychotic method consecutive admission acute inpatient unit new york city screen revolve door criterion patient primary diagnosis schizophrenia schizoaffective disorder either two hospitalization last year three hospitalization last three year patient assess probable cause relapse index prior two hospitalization treatment selection base information trichotomized oral conventional antipsychotic depot conventional antipsychotic either haloperidol fluphenazine decanoate atypical antipsychotic either risperidone clozapine result sixtythree screened admission meet revolve door criterion indeed revolve average hospitalization per year last year hospital five month median index admission treatment selection process hamper lack information event lead relapse lack outpatient participation medication selection process patient complete history precipitant index episode common reason rehospitalization judge medication noncompliance n follow medication nonresponse n surprisingly medication recommendation closely link assessed reason relapse depot therapy n medication noncompliance atypical antipsychotic n medication nonresponse x p two recommendation implement discharge onehalf case patient refusal relatively great problem depot recommendation constraint outpatient environment problematic patient recommend atypical antipsychotic conclusion medication noncompliance medication nonresponse order judge common cause relapse revolve door inpatient depot therapy atypical antipsychotic commonly recommend ultimately accept rds patient choice depot atypical drive assessed cause relapse summary seem possible identify revolve door inpatient target specific medication intervention within time frame acute inpatient admission,Weiden P,1997,Psychiatr Q,https://doi.org/10.1023/a:1025499131905,9355136,Weiden P; Glazer W,article,"D016428: Journal Article; D013485: Research Support, Non-U.S. Gov't","D000208: Acute Disease; D000328: Adult; D005260: Female; D006760: Hospitalization; D006778: Hospitals, Psychiatric; D006801: Humans; D008297: Male; D012008: Recurrence; D012559: Schizophrenia",,,https://openalex.org/W1495010394,86,13,1,2755,482,16,en,en
