include,title,abstract,doi,literature_id,openalex_id
False,,,https://doi.org/10.1254/jjp.29.457,43915,https://openalex.org/W2068216310
False,,,,3699109,https://openalex.org/W2470713010
False,,,https://doi.org/10.1002/j.1552-4604.1981.tb02614.x,6271836,https://openalex.org/W2054784800
False,,,,12683084,https://openalex.org/W2993790801
False,,,https://doi.org/10.1002/(sici)1521-4184(199805)331:5<163::aid-ardp163>3.0.co;2-3,,https://openalex.org/W2002420245
True,,,,,
True,,,https://doi.org/10.1139/y75-109,1201484,https://openalex.org/W1975915780
False,,,,7260917,https://openalex.org/W1608474506
False,,,https://doi.org/10.1523/jneurosci.13-12-05228.1993,8254370,https://openalex.org/W1483867462
False,,,https://doi.org/10.1016/0003-9861(69)90161-1,5762960,https://openalex.org/W2076861235
False,,,https://doi.org/10.1016/0006-8993(86)90293-3,3742195,https://openalex.org/W2020363201
True,,,https://doi.org/10.1248/bpb.34.253,21415537,https://openalex.org/W1963940427
True,,,,18432055,https://openalex.org/W214921202
False,,,https://doi.org/10.1021/bi00850a053,4300707,https://openalex.org/W1965783362
False,,,https://doi.org/10.1016/0014-2999(94)90099-x,7913043,https://openalex.org/W1540094813
False,,,,555115,
False,,,https://doi.org/10.1046/j.1460-9568.2000.00259.x,11029644,https://openalex.org/W2031254878
False,,,https://doi.org/10.1038/417555a,12037569,https://openalex.org/W2036402923
False,,,,15425999,https://openalex.org/W2420002614
False,,,,10683864,https://openalex.org/W2952834738
False,,,https://doi.org/10.3382/ps.0550716,59353,https://openalex.org/W2105276705
False,,,https://doi.org/10.1097/00000542-197506000-00018,1130742,https://openalex.org/W2049049684
False,,,,6191249,https://openalex.org/W2466936664
False,,,https://doi.org/10.1007/bf00421026,4427987,https://openalex.org/W2069855683
False,,,,5664398,https://openalex.org/W2404524165
False,,,https://doi.org/10.1111/j.1399-6576.1987.tb02599.x,3630588,https://openalex.org/W2032200898
False,,,https://doi.org/10.1007/s10827-009-0172-4,19578989,https://openalex.org/W2132587893
False,,,https://doi.org/10.1016/0028-3908(77)90048-x,834363,https://openalex.org/W2090979724
False,,,https://doi.org/10.1093/bja/57.10.994,4041327,https://openalex.org/W2074294637
True,,,https://doi.org/10.1007/bf00433503,6795662,https://openalex.org/W2605857179
False,,,https://doi.org/10.1016/0005-2787(68)90124-x,4174433,https://openalex.org/W1997540135
True,,,https://doi.org/10.1097/01.wnr.0000230514.08962.76,16951583,https://openalex.org/W1995775020
False,,,,606669,https://openalex.org/W2468591075
False,,,https://doi.org/10.1016/0006-8993(94)91654-3,8062084,https://openalex.org/W1985513636
True,,,https://doi.org/10.1038/srep08171,25639887,https://openalex.org/W2076125629
False,,,,4413073,https://openalex.org/W2466530614
False,,,https://doi.org/10.1016/0006-2952(77)90478-6,16607,https://openalex.org/W1970384540
False,,,https://doi.org/10.1111/j.1748-1716.1974.tb05566.x,4814547,https://openalex.org/W2047041393
False,,,https://doi.org/10.1152/jn.1996.76.6.3875,8985885,https://openalex.org/W1884511442
False,,,https://doi.org/10.1016/j.euroneuro.2007.11.004,18164185,https://openalex.org/W2164105353
False,,,https://doi.org/10.1097/00000542-199112000-00015,1835823,https://openalex.org/W2020491247
False,,,https://doi.org/10.1095/biolreprod1.4.407,5406668,https://openalex.org/W2041012993
True,,,https://doi.org/10.1016/j.brainres.2014.01.023,24480473,https://openalex.org/W2034747548
True,,,https://doi.org/10.1016/0306-3623(86)90044-3,3013716,https://openalex.org/W1982460158
False,,,https://doi.org/10.3382/ps.0601537,7322976,https://openalex.org/W2051392184
False,,,https://doi.org/10.2174/156720207779940707,17311541,https://openalex.org/W2104287765
False,,,,643741,https://openalex.org/W2404947078
False,,,https://doi.org/10.1016/0165-3806(93)90123-r,8306432,https://openalex.org/W2065024312
False,,,https://doi.org/10.1371/journal.pone.0022805,21818393,https://openalex.org/W2036539531
False,,,https://doi.org/10.1097/00000542-198709000-00007,2888422,https://openalex.org/W1996040439
True,,,https://doi.org/10.1016/j.neuroscience.2007.04.028,17531394,https://openalex.org/W1988279428
False,,,,5529892,https://openalex.org/W2468049658
True,,,https://doi.org/10.1254/fpj.94.81,2792964,https://openalex.org/W1966295021
False,,,https://doi.org/10.2527/1999.77112990x,10568469,https://openalex.org/W1598190596
False,,,https://doi.org/10.1111/j.1600-0773.1979.tb02329.x,34976,https://openalex.org/W1996285670
False,,,,5074529,https://openalex.org/W2397255686
False,,,https://doi.org/10.1016/j.foodchem.2014.11.150,25577089,https://openalex.org/W1985306294
False,,,https://doi.org/10.1371/journal.pone.0114328,25546454,https://openalex.org/W2054422197
False,,,,4303730,https://openalex.org/W2401112124
False,,,https://doi.org/10.1089/neu.2014.9935.abstracts,,https://openalex.org/W4301271848
False,,,,5237744,https://openalex.org/W2416684799
False,,,https://doi.org/10.1016/j.lfs.2004.02.029,15261759,https://openalex.org/W1975451535
False,,,https://doi.org/10.1037/a0013143,19045943,https://openalex.org/W2049416259
False,,,https://doi.org/10.1093/cvr/20.1.42,3708640,https://openalex.org/W2037441629
False,,,https://doi.org/10.1093/jn/115.9.1136,4032061,https://openalex.org/W2166064118
False,,,https://doi.org/10.1161/01.cir.74.5.1156,3769173,https://openalex.org/W2019155640
False,,,https://doi.org/10.1038/219089a0,5659634,https://openalex.org/W2027810378
False,,,https://doi.org/10.1016/s0021-9258(18)93373-9,5653188,https://openalex.org/W1538806881
False,,,https://doi.org/10.1016/s0008-6363(99)00216-3,10690314,https://openalex.org/W2076189407
True,,,,9443847,https://openalex.org/W2333643186
False,,,https://doi.org/10.1371/journal.pone.0000417,17479162,https://openalex.org/W2152305075
False,,,https://doi.org/10.1016/0014-2999(74)90294-5,4423752,https://openalex.org/W2043513761
False,,,,6317840,https://openalex.org/W1906069748
False,,,,,
False,,,,,
False,,,https://doi.org/10.1016/0014-2999(74)90186-1,4435039,https://openalex.org/W2069725670
False,,,https://doi.org/10.1016/j.yebeh.2004.07.012,15582832,https://openalex.org/W2130060243
False,,,https://doi.org/10.1007/bf01944698,203476,https://openalex.org/W2001891913
False,,,https://doi.org/10.1080/00480169.2005.36556,16044187,https://openalex.org/W2065848925
False,,,https://doi.org/10.1016/j.bbr.2009.11.040,19962408,https://openalex.org/W2082186047
False,,,https://doi.org/10.1073/pnas.93.10.4750,8643474,https://openalex.org/W2088939071
False,,,https://doi.org/10.1111/j.1600-0773.1975.tb00827.x,1173726,https://openalex.org/W2081637053
False,,,,9053830,https://openalex.org/W2418295897
False,,,https://doi.org/10.1046/j.1365-294x.2003.01730.x,12535095,https://openalex.org/W2101733503
False,,,https://doi.org/10.1111/j.1469-7793.2000.00143.x,10878107,https://openalex.org/W2002665840
False,,,https://doi.org/10.1007/s11259-005-0059-4,16244972,https://openalex.org/W2012897373
False,,,,1804336,https://openalex.org/W2442512739
False,,,,,
False,,,https://doi.org/10.1016/0006-2952(81)90520-7,7317104,https://openalex.org/W2160728464
False,,,https://doi.org/10.1038/nn832,11976704,https://openalex.org/W1993109240
False,,,https://doi.org/10.1002/cne.22151,19795494,https://openalex.org/W2161435099
True,,,https://doi.org/10.1016/j.physbeh.2007.05.016,17572454,https://openalex.org/W2049481489
False,,,https://doi.org/10.1007/bf00422422,6787652,https://openalex.org/W1965870941
False,,,,5467814,https://openalex.org/W2424658767
False,,,https://doi.org/10.1111/j.1600-0773.1975.tb00833.x,1173731,https://openalex.org/W2021985652
False,,,https://doi.org/10.1016/s0022-2275(20)42692-6,5685269,https://openalex.org/W2343147042
False,,,https://doi.org/10.1016/0028-3908(71)90070-0,5094309,https://openalex.org/W2067452606
False,,,https://doi.org/10.1002/(sici)1097-0134(19980501)31:2<128::aid-prot3>3.0.co;2-i,9593187,https://openalex.org/W2104402714
False,,,https://doi.org/10.3785/j.issn.1008-9292.2007.03.007,17571307,https://openalex.org/W2377416684
False,,,https://doi.org/10.1002/ajp.22082,23042407,https://openalex.org/W2169112631
True,,,https://doi.org/10.1016/0306-4530(81)90050-0,7244057,https://openalex.org/W2024923371
False,,,https://doi.org/10.1016/0167-4781(86)90068-0,3718991,https://openalex.org/W2003035980
True,,,,2851779,https://openalex.org/W2440386894
False,,,,4191100,https://openalex.org/W2408930667
False,,,https://doi.org/10.1113/jphysiol.1978.sp012191,633119,https://openalex.org/W2026284179
False,,,https://doi.org/10.1080/15287399209531588,1728662,https://openalex.org/W2055035887
False,,,https://doi.org/10.1213/00000539-198208000-00009,7201270,https://openalex.org/W2082517741
True,,,https://doi.org/10.1523/jneurosci.3608-15.2016,26791223,https://openalex.org/W2331898567
False,,,https://doi.org/10.1213/00000539-198106000-00002,7195159,https://openalex.org/W1993919474
False,,,https://doi.org/10.1111/j.1742-7843.2010.00599.x,,https://openalex.org/W4247989879
False,,,https://doi.org/10.1016/0005-2787(67)90179-7,6081518,https://openalex.org/W2053345354
False,,,https://doi.org/10.1002/cmdc.200900028,19402024,https://openalex.org/W2053949739
False,,,https://doi.org/10.1097/00004647-199607000-00021,8964810,https://openalex.org/W2012545704
False,,,,5015937,https://openalex.org/W2410560964
False,,,https://doi.org/10.1111/aas.12263,24438483,https://openalex.org/W2170989279
False,,,https://doi.org/10.1017/s0007114515001087,26148911,https://openalex.org/W2130795976
False,,,https://doi.org/10.1016/0090-6980(74)90010-0,4851198,https://openalex.org/W2415267884
False,,,https://doi.org/10.1002/syn.20897,21370281,https://openalex.org/W2123886445
False,,,https://doi.org/10.1016/s0168-0102(98)00090-x,9875562,https://openalex.org/W2058499916
False,,,https://doi.org/10.1016/j.bbr.2009.05.027,19482045,https://openalex.org/W1975845311
False,,,https://doi.org/10.1007/bf01967963,6168488,https://openalex.org/W1965316724
False,,,https://doi.org/10.1007/bf02140838,4973979,https://openalex.org/W2135837819
False,,,,7590603,https://openalex.org/W2425776730
False,,,https://doi.org/10.1016/0090-6980(75)90040-4,1178902,https://openalex.org/W2040418171
False,,,https://doi.org/10.1097/00004424-197711000-00008,145418,https://openalex.org/W1970785146
True,,,https://doi.org/10.1007/s11064-013-1224-8,24343532,https://openalex.org/W2043152179
False,,,https://doi.org/10.1006/jsre.1997.5111,9228928,https://openalex.org/W2016396612
False,,,https://doi.org/10.1016/0006-8993(93)90247-k,8448663,https://openalex.org/W2054031594
False,,,,,
False,,,https://doi.org/10.1016/0005-2736(71)90334-8,4254310,https://openalex.org/W2072682349
False,,,https://doi.org/10.1016/0306-4522(85)90070-3,2866467,https://openalex.org/W2051468862
False,,,https://doi.org/10.1111/j.1442-2042.2006.01304.x,16734858,https://openalex.org/W1495609165
False,,,https://doi.org/10.1016/j.brainres.2005.12.008,16472785,https://openalex.org/W2095087494
False,,,https://doi.org/10.1111/j.1742-7843.2010.00591.x,20486923,https://openalex.org/W1845625660
False,,,https://doi.org/10.1213/00000539-198403000-00001,6703345,https://openalex.org/W2068725727
False,,,https://doi.org/10.2967/jnumed.114.137562,25071097,https://openalex.org/W2032287947
False,,,https://doi.org/10.1523/jneurosci.3499-15.2016,26985036,https://openalex.org/W2328415782
True,,,https://doi.org/10.1159/000369467,25402859,https://openalex.org/W1971687268
True,,,https://doi.org/10.4103/0976-500x.149133,25709346,https://openalex.org/W2029752697
False,,,https://doi.org/10.1016/0039-128x(74)90094-4,4828063,https://openalex.org/W2021737307
False,,,https://doi.org/10.1192/bjp.bp.110.090423,21903666,https://openalex.org/W2045953320
False,,,https://doi.org/10.1097/01.jcp.0000246220.04422.de,17110809,https://openalex.org/W2030502882
False,,,https://doi.org/10.2739/kurumemedj.18.111,4396621,https://openalex.org/W1973505919
True,,,https://doi.org/10.3881/j.issn.1000-503x.2012.03.005,22776652,https://openalex.org/W2400120807
False,,,https://doi.org/10.1073/pnas.1213458109,23185019,https://openalex.org/W2125798946
False,,,,950749,https://openalex.org/W2414131708
False,,,,8342142,https://openalex.org/W2522703864
False,,,,4276862,https://openalex.org/W2473873415
True,,,https://doi.org/10.1371/journal.pone.0090726,24594924,https://openalex.org/W2048984918
False,,,https://doi.org/10.1016/j.brainres.2005.11.025,16380097,https://openalex.org/W2021580350
False,,,https://doi.org/10.1038/sj.npp.1301287,17203017,https://openalex.org/W2003864893
False,,,,3218778,https://openalex.org/W2411220486
False,,,https://doi.org/10.1038/npp.2014.280,,https://openalex.org/W4243301368
False,,,https://doi.org/10.7589/0090-3558-17.1.121,7253094,https://openalex.org/W2075863811
False,,,https://doi.org/10.1113/jphysiol.1985.sp015582,2860240,https://openalex.org/W2153738427
False,,,https://doi.org/10.1016/j.neulet.2008.11.057,19071196,https://openalex.org/W1971337446
False,,,https://doi.org/10.1016/0010-406x(69)91321-8,5777402,https://openalex.org/W2050960658
True,,,https://doi.org/10.1016/s2221-1691(13)60012-x,23593581,https://openalex.org/W2147500307
False,,,https://doi.org/10.1111/j.1748-1716.1974.tb05563.x,4814544,https://openalex.org/W2048393889
False,,,https://doi.org/10.3109/13813457209075290,4114884,https://openalex.org/W2071027639
False,,,https://doi.org/10.1159/000158201,221060,https://openalex.org/W1567495276
False,,,,10432192,https://openalex.org/W2395449037
False,,,https://doi.org/10.1016/j.biopsych.2011.07.032,21920503,https://openalex.org/W2075708698
False,,,https://doi.org/10.1360/03yc9032,18763145,https://openalex.org/W2358779823
False,,,https://doi.org/10.1038/283485a0,7352030,https://openalex.org/W2011925210
True,,,https://doi.org/10.1042/bst0371121,19754464,https://openalex.org/W2005903493
False,,,https://doi.org/10.1016/0192-0561(94)90094-9,7806432,https://openalex.org/W2077463477
False,,,,2827907,https://openalex.org/W182739180
False,,,https://doi.org/10.1111/j.1600-0773.1975.tb00816.x,1174283,https://openalex.org/W2126860472
False,,,https://doi.org/10.1016/j.bmc.2006.02.043,16540335,https://openalex.org/W1974570191
True,,,https://doi.org/10.1016/j.euroneuro.2006.03.003,16624535,https://openalex.org/W1964242067
False,,,https://doi.org/10.1523/jneurosci.22-13-05705.2002,12097522,https://openalex.org/W2123371569
False,,,https://doi.org/10.1097/shk.0b013e318164f1cd,18277951,https://openalex.org/W2040711815
False,,,https://doi.org/10.1016/s0021-5198(19)30766-8,10622217,https://openalex.org/W2029415298
False,,,https://doi.org/10.1038/mp.2015.110,26283642,https://openalex.org/W1826616105
False,,,,,
True,,,,26012108,https://openalex.org/W2285261829
False,,,,7152006,https://openalex.org/W2414225268
False,,,,3717746,https://openalex.org/W2305171226
True,,,https://doi.org/10.1007/bf00167035,2573842,https://openalex.org/W2318569097
False,,,https://doi.org/10.1128/iai.9.2.206-211.1974,4593340,https://openalex.org/W2127151169
True,,,,17972588,https://openalex.org/W2353260031
False,,,https://doi.org/10.1530/acta.0.0770636,4479701,https://openalex.org/W2055655208
False,,,,4392694,https://openalex.org/W2402603999
False,,,https://doi.org/10.1016/0014-2999(79)90148-1,436943,https://openalex.org/W1968074139
False,,,,15173897,https://openalex.org/W2162738633
False,,,https://doi.org/10.1126/science.1129663,17023662,https://openalex.org/W2050042714
False,,,https://doi.org/10.1016/j.bbr.2011.01.018,21255614,https://openalex.org/W2089735092
True,,,https://doi.org/10.1002/jnr.22517,20936701,https://openalex.org/W2110734921
False,,,,2941782,https://openalex.org/W2470927676
False,,,https://doi.org/10.1007/s12031-011-9682-4,22125124,https://openalex.org/W3209619659
False,,,https://doi.org/10.1016/j.tvjl.2014.11.008,25475165,https://openalex.org/W2089415619
False,,,https://doi.org/10.1016/0005-2728(68)90058-3,4387274,https://openalex.org/W2093344389
False,,,,1245236,https://openalex.org/W1232004709
False,,,https://doi.org/10.1002/jnr.490050204,7401193,https://openalex.org/W2138069470
False,,,https://doi.org/10.1111/j.1601-5223.1995.00031.x,8598343,https://openalex.org/W2039339596
False,,,https://doi.org/10.1111/j.1476-5381.1988.tb11709.x,2463029,https://openalex.org/W2169769810
False,,,,4393233,https://openalex.org/W2417399009
False,,,https://doi.org/10.1002/(sici)1098-1063(1996)6:1<52::aid-hipo9>3.0.co;2-9,8878742,https://openalex.org/W2067845521
False,,,,15984664,https://openalex.org/W2416857126
False,,,,4315040,https://openalex.org/W2415516509
False,,,,4235606,https://openalex.org/W2416759755
False,,,https://doi.org/10.1248/cpb.39.230,2049808,https://openalex.org/W2315136605
False,,,https://doi.org/10.1152/ajplegacy.1975.229.1.191,1259001,https://openalex.org/W2409477083
False,,,https://doi.org/10.1210/endo-90-5-1231,4401150,https://openalex.org/W2091022983
False,,,https://doi.org/10.1016/0090-6980(74)90005-7,4411859,https://openalex.org/W2059711720
False,,,https://doi.org/10.1016/0024-3205(70)90183-9,5411555,https://openalex.org/W2004879003
False,,,,5364673,https://openalex.org/W2415273332
False,,,,,
False,,,https://doi.org/10.1007/bf02138875,5116130,https://openalex.org/W1985966633
True,,,https://doi.org/10.1007/s12035-014-8861-z,25159480,https://openalex.org/W2012182735
False,,,,4804112,https://openalex.org/W2468816742
True,,,https://doi.org/10.1016/j.brainres.2004.01.020,15033426,https://openalex.org/W2018841891
False,,,https://doi.org/10.1677/joe.0.1280213,2005412,https://openalex.org/W2040564020
False,,,,7281859,https://openalex.org/W2420675110
False,,,https://doi.org/10.1111/j.1476-5381.1991.tb12397.x,1686201,https://openalex.org/W2066912277
False,,,,7262705,https://openalex.org/W2418796919
False,,,https://doi.org/10.1016/j.cardiores.2003.12.028,15023566,https://openalex.org/W2123766936
False,,,https://doi.org/10.1097/wnp.0b013e318033756f,17414972,https://openalex.org/W2002832025
False,,,,293406,https://openalex.org/W2292066808
True,,,https://doi.org/10.1016/j.biopsych.2013.02.020,23562005,https://openalex.org/W2072990488
False,,,https://doi.org/10.1007/bf03025441,4252247,https://openalex.org/W136819933
False,,,https://doi.org/10.1016/j.brainresbull.2012.07.008,22828571,https://openalex.org/W2138745981
False,,,https://doi.org/10.1093/cvr/28.4.557,8181046,https://openalex.org/W2160976289
False,,,,160578,https://openalex.org/W60197979
False,,,https://doi.org/10.1016/j.brainres.2006.04.032,16730340,https://openalex.org/W2083368251
False,,,,6259029,https://openalex.org/W2413619493
False,,,https://doi.org/10.1097/cad.0b013e3283628c21,23708819,https://openalex.org/W2086147585
False,,,https://doi.org/10.1186/1471-2202-8-55,17655746,https://openalex.org/W2120805776
False,,,https://doi.org/10.1111/j.1469-7793.1998.651bk.x,9706012,https://openalex.org/W2164250057
False,,,https://doi.org/10.1007/bf01907376,3741352,https://openalex.org/W2021655220
False,,,https://doi.org/10.1016/0014-2999(80)90295-2,6773784,https://openalex.org/W2035588343
True,,,,8995013,https://openalex.org/W2402528884
False,,,,5536494,https://openalex.org/W2416124684
False,,,https://doi.org/10.1002/ptr.2024,17089329,https://openalex.org/W2040316302
False,,,https://doi.org/10.1002/neu.480060606,1237537,https://openalex.org/W1966285972
False,,,https://doi.org/10.1111/j.1471-4159.1991.tb11408.x,2002335,https://openalex.org/W2077704806
False,,,https://doi.org/10.1093/ps/79.9.1299,11020075,https://openalex.org/W2151800057
False,,,https://doi.org/10.1371/journal.pone.0122893,25875335,https://openalex.org/W2080627209
False,,,https://doi.org/10.1016/j.brainres.2014.11.009,25446445,https://openalex.org/W2083793087
False,,,,5799151,https://openalex.org/W2408735577
False,,,https://doi.org/10.1097/00003226-199010000-00010,2078961,https://openalex.org/W1964157451
False,,,https://doi.org/10.2307/3577219,3375425,https://openalex.org/W1992298869
False,,,https://doi.org/10.1016/j.euroneuro.2013.11.009,24389121,https://openalex.org/W1997905099
False,,,https://doi.org/10.1016/0006-8993(83)90588-7,6412963,https://openalex.org/W2048047491
False,,,https://doi.org/10.1001/jamaneurol.2013.3499,23877118,https://openalex.org/W1984098406
False,,,https://doi.org/10.1210/endo-90-3-700,5009346,https://openalex.org/W2103788696
False,,,https://doi.org/10.1523/jneurosci.2655-07.2007,17804625,https://openalex.org/W2046104691
False,,,https://doi.org/10.1371/journal.pone.0053390,23308211,https://openalex.org/W2060237574
False,,,https://doi.org/10.1016/j.reprotox.2005.08.005,16226009,https://openalex.org/W2087520186
False,,,https://doi.org/10.1139/o70-033,5417417,https://openalex.org/W2054699367
False,,,https://doi.org/10.1021/jm070229q,17691718,https://openalex.org/W2079863853
False,,,https://doi.org/10.1016/0010-406x(68)90348-4,5653696,https://openalex.org/W2073139175
False,,,https://doi.org/10.1016/s0005-2728(05)80250-6,1646634,https://openalex.org/W1999296391
False,,,https://doi.org/10.1016/0028-3908(84)90102-3,6147787,https://openalex.org/W1990912950
False,,,https://doi.org/10.3181/00379727-133-34574,5435576,https://openalex.org/W2142708393
False,,,,2558913,https://openalex.org/W2412538108
False,,,https://doi.org/10.1007/bf00429192,4722204,https://openalex.org/W2071534942
False,,,https://doi.org/10.1093/oxfordjournals.jhered.a110988,2273239,https://openalex.org/W1829513867
True,,,https://doi.org/10.1016/0197-0186(92)90065-y,1303140,https://openalex.org/W1994684558
False,,,https://doi.org/10.1113/jphysiol.1983.sp014520,6875899,https://openalex.org/W2119403067
False,,,,4005406,https://openalex.org/W2444157693
False,,,https://doi.org/10.1203/00006450-200209000-00026,12193685,https://openalex.org/W2082571570
False,,,https://doi.org/10.1016/j.nbd.2006.08.025,17070687,https://openalex.org/W2058701143
False,,,https://doi.org/10.1016/s0006-8993(01)02853-0,11549391,https://openalex.org/W2019065360
False,,,https://doi.org/10.3109/07420529609020905,8889249,https://openalex.org/W2034243810
True,,,https://doi.org/10.1038/emboj.2009.318,19893493,https://openalex.org/W2095312050
True,,,,,https://openalex.org/W2384571670
False,,,https://doi.org/10.1051/jbio/2000194020095,11098434,https://openalex.org/W2405733921
False,,,https://doi.org/10.1148/121.1.205,959540,https://openalex.org/W2082372901
False,,,,188691,https://openalex.org/W4290167866
False,,,https://doi.org/10.1097/00000542-199011000-00022,2240682,https://openalex.org/W2142951851
False,,,https://doi.org/10.1017/s0265021503001297,14580049,https://openalex.org/W1998364480
False,,,https://doi.org/10.1002/(sici)1097-4636(200007)51:1<96::aid-jbm13>3.0.co;2-s,10813750,https://openalex.org/W2044558361
False,,,https://doi.org/10.1007/bf00966939,,https://openalex.org/W2003776265
False,,,,8254876,https://openalex.org/W2411476100
True,,,https://doi.org/10.1016/j.bmcl.2015.04.098,26048800,https://openalex.org/W578782044
False,,,https://doi.org/10.1016/0376-8716(84)90004-8,6148225,https://openalex.org/W1993910502
True,,,https://doi.org/10.1016/j.ejphar.2012.05.051,22698578,https://openalex.org/W1964192948
False,,,https://doi.org/10.1016/j.neulet.2015.10.026,26472708,https://openalex.org/W2172668500
False,,,,1215639,https://openalex.org/W204293529
False,,,https://doi.org/10.1164/arrd.1974.110.5.641,4372916,https://openalex.org/W2259376722
False,,,https://doi.org/10.1042/bj1080693,4299131,https://openalex.org/W203631328
False,,,https://doi.org/10.1016/s0016-5085(71)80102-6,5581339,https://openalex.org/W2174156122
False,,,https://doi.org/10.1179/016164106x110409,17288742,https://openalex.org/W1983122555
False,,,https://doi.org/10.1182/blood.v74.1.71.bloodjournal74171,2546625,https://openalex.org/W2404732514
False,,,https://doi.org/10.1097/00007890-199805270-00002,9625008,https://openalex.org/W2095871350
False,,,https://doi.org/10.1038/srep11267,26059851,https://openalex.org/W1543589921
False,,,https://doi.org/10.1016/0306-4522(82)90016-1,6956813,https://openalex.org/W2072594732
True,,,https://doi.org/10.9758/cpn.2012.10.3.155,23430888,https://openalex.org/W2025459911
False,,,https://doi.org/10.1042/bj2200243,6743263,https://openalex.org/W2228878307
False,,,,4787551,https://openalex.org/W270654511
False,,,https://doi.org/10.1016/j.autneu.2004.02.005,15109937,https://openalex.org/W2032165945
False,,,https://doi.org/10.1095/biolreprod29.2.316,6685536,https://openalex.org/W2031204507
True,,,,,
False,,,https://doi.org/10.1016/0006-2952(75)90414-1,1191407,https://openalex.org/W1967777162
False,,,https://doi.org/10.1093/cvr/14.12.692,6455196,https://openalex.org/W1990634565
False,,,https://doi.org/10.1016/0006-8993(89)90854-8,2472857,https://openalex.org/W1999332567
False,,,,4679517,https://openalex.org/W2419210399
True,,,https://doi.org/10.1016/j.bbr.2015.10.033,26497104,https://openalex.org/W1758865679
True,,,https://doi.org/10.1016/j.pnpbp.2007.12.021,18289754,https://openalex.org/W2088824924
False,,,,452502,https://openalex.org/W2414825648
False,,,,1650639,https://openalex.org/W2405405753
False,,,https://doi.org/10.1210/endo-110-6-2186,7075555,https://openalex.org/W2053910519
False,,,https://doi.org/10.2174/0929867322666141128163215,,https://openalex.org/W2151234849
False,,,https://doi.org/10.1002/ijc.2910110323,4151582,https://openalex.org/W2020811405
False,,,https://doi.org/10.1111/j.1476-5381.1995.tb13364.x,7606346,https://openalex.org/W2034286161
False,,,https://doi.org/10.1016/0192-0561(92)90024-f,1624215,https://openalex.org/W1992709455
False,,,https://doi.org/10.1093/jn/125.10.2471,7562081,https://openalex.org/W1545974739
False,,,https://doi.org/10.1016/j.urology.2004.02.021,15245964,https://openalex.org/W1975572244
False,,,https://doi.org/10.1113/jp270324,25873197,https://openalex.org/W1985878543
True,,,,5002259,https://openalex.org/W2278503234
False,,,,351839,https://openalex.org/W49136189
False,,,https://doi.org/10.1002/jnr.490050507,7441796,https://openalex.org/W2045352397
True,,,https://doi.org/10.1007/s11062-010-9141-9,,https://openalex.org/W1978897374
True,,,https://doi.org/10.1016/j.bbr.2010.12.028,21192985,https://openalex.org/W2010975570
True,,,https://doi.org/10.1016/s0006-8993(98)01341-9,10082859,https://openalex.org/W2006501790
False,,,,16092977,https://openalex.org/W2367381795
False,,,,2814822,https://openalex.org/W2467625676
False,,,https://doi.org/10.1016/j.ejphar.2011.04.061,21570962,https://openalex.org/W2067747873
False,,,https://doi.org/10.1016/0304-3959(90)91068-t,2087328,https://openalex.org/W2053084788
False,,,,3788669,https://openalex.org/W2182600102
False,,,https://doi.org/10.1523/jneurosci.5088-12.2013,24089497,https://openalex.org/W1963929105
True,,,https://doi.org/10.1016/j.physbeh.2015.11.023,26626816,https://openalex.org/W2178771849
False,,,,9732038,https://openalex.org/W2341725243
False,,,https://doi.org/10.1152/physiologyonline.2000.15.4.181,11390905,https://openalex.org/W2128338256
False,,,https://doi.org/10.1002/bjs.1800650603,656753,https://openalex.org/W2041275855
True,,,https://doi.org/10.13040/ijpsr.0975-8232.7(1).336-39,,https://openalex.org/W4248972341
False,,,https://doi.org/10.1111/j.1526-4610.2011.01931.x,21649655,https://openalex.org/W1521741140
False,,,https://doi.org/10.1016/0014-2999(84)90062-1,6519176,https://openalex.org/W2024551344
False,,,https://doi.org/10.1016/0014-2999(87)90779-5,3595717,https://openalex.org/W2046248124
False,,,,6247129,https://openalex.org/W2399803318
True,,,https://doi.org/10.1016/s0031-9384(99)00054-2,10477053,https://openalex.org/W2040697895
False,,,https://doi.org/10.1016/j.ntt.2009.04.064,19410645,https://openalex.org/W2038484916
True,,,https://doi.org/10.1016/j.pbb.2009.11.003,19931301,https://openalex.org/W2050990436
False,,,https://doi.org/10.1006/bbrc.2001.4688,11352646,https://openalex.org/W2045240353
False,,,,4326925,https://openalex.org/W2017435180
True,,,https://doi.org/10.1007/s12035-014-8718-5,24788685,https://openalex.org/W1964891693
False,,,https://doi.org/10.1111/j.1600-0773.1975.tb00796.x,1173314,https://openalex.org/W2041679676
False,,,,,
False,,,,7351625,https://openalex.org/W1903663906
False,,,,6169496,https://openalex.org/W2413848792
True,,,https://doi.org/10.1016/j.neuroscience.2015.11.049,26628402,https://openalex.org/W2176766004
False,,,https://doi.org/10.1371/journal.pone.0082279,24340013,https://openalex.org/W2134748549
False,,,https://doi.org/10.1086/670304,23669547,https://openalex.org/W1974895034
False,,,https://doi.org/10.1016/s0749-0720(15)31104-x,3259454,https://openalex.org/W2318729708
False,,,https://doi.org/10.4269/ajtmh.1989.40.186,2537585,https://openalex.org/W2423706530
False,,,https://doi.org/10.1111/j.1471-4159.2012.07905.x,,https://openalex.org/W2559009964
False,,,,,https://openalex.org/W2441047000
False,,,https://doi.org/10.1111/j.1748-1716.1980.tb06544.x,7415848,https://openalex.org/W1988467711
